12, 362, 811
-29, 371, 861
-29, 371, 861
-100, 356, 965
-157, 336, 1041
-266, 359, 1133
-456, 425, 1385
-680, 470, 1586
-795, 445, 1396
-761, 466, 1140
-754, 485, 944
-754, 485, 944
-595, 437, 825
17, 497, 589
307, 100, 525
563, 295, 15
819, 202, 65
819, 202, 65
957, 193, -83
1060, 150, 148
1020, 110, 129
1043, 169, 134
1016, 184, 154
1016, 184, 154
1060, 197, 72
1097, 195, 48
1074, 139, 48
1044, 142, 133
-,-,-
65, 388, 913
13, 393, 871
-67, 398, 857
-179, 357, 933
-269, 400, 1075
-406, 459, 1365
-406, 459, 1365
-549, 427, 1428
-616, 409, 1323
-630, 381, 1116
-552, 407, 992
-497, 365, 1139
-478, 252, 1208
-146, 331, 1103
73, 192, 787
109, 248, -77
109, 248, -77
595, 321, 251
729, 143, -42
1018, 149, -129
1201, 119, -186
1246, 64, -301
1251, 143, -432
1166, 144, -222
1166, 144, -222
1040, 190, -17
-,-,-
-78, 384, 944
-78, 384, 944
-104, 397, 998
-185, 463, 1014
-222, 495, 1146
-338, 382, 1267
-388, 360, 1325
-421, 382, 1320
-381, 380, 1029
-288, 370, 1039
-111, 367, 1361
-111, 367, 1361
61, 172, 1174
46, 177, 461
308, 428, 318
424, 280, 497
530, 180, 265
530, 180, 265
802, 142, 135
954, 102, -52
1165, 163, -255
1383, 108, -464
1227, 91, -449
997, 205, -183
997, 205, -183
935, 314, -55
-,-,-
9, 415, 952
36, 417, 844
66, 403, 901
66, 403, 901
20, 293, 942
-5, 293, 1023
-33, 332, 1073
-74, 332, 1013
-74, 332, 1013
-131, 336, 979
-222, 354, 1126
-401, 346, 1431
-449, 332, 1333
-453, 318, 1243
-436, 327, 1211
-396, 316, 1267
-165, 298, 1173
-46, 203, 991
69, 210, 600
69, 210, 600
305, 277, 222
502, 304, 213
693, 236, 51
693, 236, 51
973, 174, -240
1239, 145, -198
1238, 127, -365
1224, 224, -474
1094, 267, -186
1006, 296, -36
-,-,-
-145, 465, 958
-60, 302, 1143
21, 169, 1082
130, 214, 1092
201, 326, 1170
201, 326, 1170
147, 350, 1024
137, 403, 1010
119, 374, 1109
101, 334, 1116
118, 312, 916
143, 355, 962
143, 355, 962
156, 274, 809
303, 211, 642
505, 147, 453
714, 103, 177
871, 129, -65
871, 129, -65
1193, 157, -429
1524, 36, -663
1238, 39, -515
1007, 257, -214
916, 335, -71
942, 289, 107
942, 289, 107
996, 190, 172
-,-,-
176, 249, 845
295, 268, 972
295, 268, 972
292, 261, 1041
173, 199, 1353
77, 193, 1273
-27, 268, 1269
-108, 289, 1455
-95, 232, 1113
-28, 207, 1161
-28, 207, 1161
-26, 125, 977
172, 130, 682
433, 77, 446
737, 29, 86
737, 29, 86
1053, 120, -323
1235, 149, -354
1225, 190, -522
1171, 294, -419
962, 361, -179
962, 456, -146
972, 364, 13
972, 364, 13
935, 310, 182
-,-,-
-104, 247, 1347
-177, 363, 1212
-136, 389, 968
-64, 342, 993
-64, 342, 993
31, 232, 1104
103, 172, 1133
143, 190, 1152
143, 230, 1106
83, 242, 1214
83, 242, 1214
-49, 247, 1289
0, 334, 1129
60, 302, 1249
-11, 127, 1471
31, 152, 806
31, 152, 806
164, 336, 479
318, 367, 436
692, 277, 10
1059, 157, -338
1059, 157, -338
1242, 116, -612
1345, 184, -494
1198, 124, -411
-,-,-
63, 295, 1147
88, 246, 786
214, 302, 898
276, 307, 916
319, 220, 985
319, 220, 985
277, 162, 1113
227, 225, 978
181, 289, 945
178, 308, 926
231, 271, 906
231, 271, 906
269, 232, 926
228, 274, 1066
80, 290, 1327
-92, 247, 1459
-205, 273, 1336
-275, 264, 1342
-275, 264, 1342
-189, 269, 1326
-79, 188, 1305
-44, 85, 775
220, 207, 300
557, 206, -64
952, 143, -357
952, 143, -357
1241, 120, -702
1455, 80, -674
1306, 137, -787
1025, 311, -387
917, 378, -130
930, 319, 41
-,-,-
-421, 324, 954
-397, 418, 1062
-305, 383, 1213
-269, 286, 1277
-182, 295, 1214
-198, 391, 1225
-325, 366, 1217
-237, 354, 1079
-60, 305, 1022
168, 237, 1058
168, 237, 1058
259, 173, 754
234, 238, 604
257, 262, 306
475, 245, 53
475, 245, 53
785, 148, -154
1165, 103, -527
1637, 85, -787
1314, 43, -982
951, 376, -484
815, 449, -255
889, 304, -69
889, 304, -69
987, 223, 68
1063, 233, 163
-,-,-
26, 298, 854
26, 298, 854
202, 295, 931
248, 245, 920
279, 257, 961
187, 303, 1080
21, 355, 1267
21, 355, 1267
-184, 353, 1435
-308, 330, 1351
-421, 294, 1464
-253, 318, 1098
-165, 255, 1175
13, 156, 665
135, 137, 466
135, 137, 466
361, 173, -1
726, 168, -405
1094, 209, -547
1705, 140, -1076
1433, -12, -1295
986, 347, -522
796, 462, -326
796, 462, -326
831, 372, -114
895, 281, 138
1063, 160, 302
1071, 154, 426
834, 283, 339
-,-,-
-162, 359, 1184
-42, 352, 832
112, 402, 835
112, 402, 835
201, 325, 888
244, 255, 964
223, 261, 1071
167, 335, 1037
106, 397, 988
52, 367, 1048
52, 367, 1048
-26, 338, 1286
-193, 353, 1408
-302, 369, 1370
-278, 401, 1141
-176, 350, 1057
-72, 262, 1078
202, 252, 1022
202, 252, 1022
203, 179, 630
393, 325, 162
570, 355, 49
796, 261, -123
1061, 164, -253
1313, 54, -504
1313, 54, -504
1423, -60, -379
-,-,-
20, 519, 873
57, 420, 983
57, 420, 983
42, 266, 1108
53, 249, 1019
40, 372, 1058
50, 419, 1046
50, 419, 1046
101, 365, 979
120, 315, 966
102, 328, 1041
13, 344, 1139
-58, 375, 1223
-58, 375, 1223
-138, 360, 1358
-241, 355, 1344
-221, 355, 1123
-75, 374, 974
63, 277, 1137
181, 195, 964
299, 202, 439
299, 202, 439
546, 282, 153
615, 233, 289
758, 246, -120
1084, 211, -340
1349, 108, -476
1410, 43, -515
1410, 43, -515
1160, 133, -381
-,-,-
-161, 349, 1076
-295, 419, 1150
-347, 528, 1098
-335, 537, 1131
-243, 287, 1197
-197, 192, 1330
-130, 253, 1194
1, 340, 927
74, 297, 855
74, 297, 855
156, 256, 945
147, 235, 1104
30, 246, 1312
-56, 341, 1168
-56, 341, 1168
-127, 398, 1252
-248, 325, 1462
-200, 304, 1058
-15, 346, 936
163, 317, 942
211, 216, 771
281, 248, 373
281, 248, 373
354, 280, 345
607, 275, -29
1060, 192, -447
1675, 32, -850
1474, -187, -1026
1114, 267, -529
802, 241, 97
802, 241, 97
-,-,-
-296, 451, 1107
-296, 451, 1107
-252, 425, 1007
-207, 448, 949
-133, 464, 1012
-111, 416, 1222
-86, 327, 1123
11, 331, 956
75, 348, 895
75, 348, 895
128, 368, 900
146, 327, 954
75, 276, 1216
5, 311, 1132
5, 311, 1132
-212, 328, 1630
-332, 350, 1198
-190, 401, 1181
-409, 269, 1544
-170, 291, 819
-96, 236, 961
106, 245, 82
106, 245, 82
611, 303, -369
985, 225, -437
1266, 156, -677
1532, 64, -911
1284, 72, -894
1284, 72, -894
-,-,-
-263, 499, 1034
-360, 417, 1169
-328, 427, 1141
-224, 465, 1199
-94, 400, 1060
18, 332, 958
18, 332, 958
98, 374, 915
139, 383, 963
133, 361, 1084
133, 361, 1084
37, 325, 1284
-158, 320, 1305
-174, 423, 1131
-185, 452, 1216
-46, 417, 985
157, 311, 863
200, 256, 621
200, 256, 621
413, 329, 221
658, 316, 13
908, 236, -92
1109, 126, -322
1345, 129, -531
1345, 129, -531
1413, 89, -598
1240, 110, -429
-,-,-
-118, 411, 1036
-23, 359, 952
97, 298, 864
97, 298, 864
184, 289, 869
175, 273, 938
84, 293, 1060
84, 293, 1060
9, 301, 1125
-73, 311, 1202
-295, 261, 1571
-509, 331, 1408
-537, 416, 1408
-568, 405, 1228
-457, 293, 1189
-219, 228, 778
-219, 228, 778
95, 219, 738
404, 190, 191
713, 190, -282
957, 192, -293
1225, 165, -419
1362, 56, -572
1362, 56, -572
1336, 30, -516
1170, 133, -421
1091, 194, -157
-,-,-
-268, 430, 1225
-312, 494, 1129
-285, 543, 958
-255, 485, 989
-80, 402, 999
42, 308, 1015
83, 326, 1163
83, 326, 1163
-36, 326, 1372
-151, 341, 1299
-195, 419, 1141
-167, 481, 1078
-169, 415, 1175
-34, 356, 1111
106, 276, 643
106, 276, 643
296, 258, 256
550, 210, 43
820, 174, -123
1146, 89, -333
1514, 51, -594
1514, 51, -594
1402, -10, -813
1114, 243, -543
980, 258, -223
972, 195, 63
989, 230, 135
-,-,-
-425, 430, 1100
-284, 351, 1040
-112, 343, 978
46, 387, 915
163, 363, 895
248, 328, 911
248, 328, 911
192, 293, 1073
-82, 312, 1416
-169, 442, 1086
-298, 526, 1388
-525, 414, 1452
-340, 388, 982
-181, 299, 1089
150, 203, 525
150, 203, 525
201, 149, 478
520, 190, -372
1074, 186, -709
1645, -9, -791
1572, -292, -1131
1170, 77, -730
915, 309, -297
753, 338, -81
-,-,-
320, 189, 790
324, 137, 958
403, 339, 979
302, 297, 939
273, 292, 843
273, 292, 843
243, 302, 754
219, 279, 814
176, 285, 965
117, 232, 1167
61, 279, 1120
61, 279, 1120
-29, 263, 1141
-198, 299, 1231
-333, 306, 1363
-476, 336, 1377
-394, 333, 1433
-448, 266, 1275
-86, 244, 1092
-104, 101, 1133
-104, 101, 1133
236, 172, 239
366, 193, 226
614, 198, -286
1133, 190, -484
1693, -53, -752
-,-,-
-15, 326, 944
-15, 326, 944
-5, 240, 1061
84, 245, 1021
111, 281, 917
90, 397, 969
-23, 373, 1200
-23, 373, 1200
-170, 321, 1317
-210, 380, 1159
-216, 422, 1171
-215, 366, 1271
-315, 251, 1608
-150, 302, 718
147, 329, 680
412, 219, 548
412, 219, 548
564, 105, 284
741, 203, 30
1038, 226, -282
1151, 145, -91
1255, 124, -343
1287, 108, -317
1287, 108, -317
1152, 67, -168
-,-,-
-332, 399, 1000
-181, 397, 826
-1, 334, 881
71, 265, 1074
-40, 244, 1386
-40, 244, 1386
-174, 284, 1327
-267, 460, 1077
-284, 529, 1062
-325, 376, 1369
-244, 313, 1213
-13, 325, 845
321, 241, 640
454, 127, 371
454, 127, 371
646, 183, 88
916, 150, -135
1103, 61, -117
1250, -44, -185
1539, -41, -400
973, -87, -329
973, -87, -329
1011, 303, 158
950, 164, 148
1020, 92, 308
972, 63, 349
-,-,-
-230, 367, 1150
-78, 339, 960
79, 307, 955
188, 250, 1029
221, 219, 1101
90, 205, 1241
90, 205, 1241
-23, 290, 1296
-213, 327, 1488
-235, 341, 1173
-202, 354, 1220
9, 360, 767
186, 327, 671
186, 327, 671
358, 304, 230
644, 268, -33
976, 117, -193
1318, 15, -360
1473, -76, -620
1312, -23, -599
1312, -23, -599
1117, 147, -345
-,-,-
-90, 374, 1101
-26, 369, 940
49, 371, 992
9, 298, 1282
9, 298, 1282
-175, 260, 1559
-287, 380, 1257
-170, 488, 958
-28, 335, 952
217, 229, 859
403, 207, 589
403, 207, 589
487, 231, 257
643, 228, 62
869, 165, -128
1216, 92, -249
1216, 92, -249
1355, -33, -345
1487, -160, -593
995, 169, -322
996, 350, 50
935, 133, 106
-,-,-
168, 287, 827
229, 258, 944
229, 258, 944
169, 275, 1208
-123, 207, 1520
-371, 359, 1547
-468, 501, 1307
-486, 433, 1253
-326, 402, 973
-98, 342, 991
-98, 342, 991
149, 241, 667
431, 180, -28
778, 174, -147
1084, 101, -346
1304, 43, -372
1394, -49, -614
1394, -49, -614
1322, -18, -572
1132, 113, -302
-,-,-
331, 332, 824
301, 395, 853
205, 347, 951
80, 289, 1284
80, 289, 1245
-25, 336, 1245
-105, 347, 1319
-180, 243, 1554
-165, 161, 1486
-99, 145, 1053
-84, 219, 733
222, 432, 386
222, 432, 386
300, 342, 5
706, 387, -303
1097, 266, -442
1650, 148, -834
1407, -110, -1122
1069, 244, -527
864, 366, -233
888, 269, -48
888, 269, -48
