-132, 237, 402
-149, 282, 501
-147, 235, 487
-140, 233, 427
-115, 217, 483
-,-,-
-97, -147, 1172
-137, 20, 1409
-202, 131, 1393
-234, 55, 1482
-234, 55, 1482
-221, -50, 1810
-243, -109, 1894
-184, -59, 1658
-87, -10, 1277
-49, 23, 1198
-72, -8, 1236
-61, -11, 1219
-63, 8, 1090
-63, 8, 1090
-53, 66, 919
-36, 137, 819
-9, 121, 703
-9, 121, 703
-4, 109, 569
-26, 157, 462
-45, 174, 393
-111, 185, 381
-111, 185, 381
-,-,-
-106, 118, 1331
-215, 106, 1390
-180, -168, 1580
-167, -192, 1735
-99, -79, 1700
-42, -35, 1479
-24, 62, 1376
-28, -16, 1248
-28, -16, 1248
-44, 0, 1224
-60, -3, 1179
-94, 25, 1040
-67, 110, 884
-67, 110, 884
-34, 177, 753
-35, 149, 636
-42, 127, 542
-75, 155, 460
-93, 191, 335
-,-,-
-178, 9, 1071
-178, 9, 1071
-19, 151, 1209
-68, -13, 1277
-35, 59, 1400
-103, 52, 1425
-135, 89, 1460
-146, 59, 1473
-146, 59, 1473
-145, 10, 1490
-126, -60, 1530
-129, -116, 1445
-95, -71, 1217
-56, 8, 1065
-43, 37, 1027
-56, 13, 946
-56, 13, 946
-69, 31, 837
-79, 86, 700
-84, 125, 548
-,-,-
-102, -96, 1127
-69, 57, 1142
-29, 65, 1217
21, 58, 1318
21, 58, 1318
9, 22, 1452
-25, -106, 1735
-61, -257, 1981
-20, -237, 1915
75, -136, 1627
73, 10, 1495
73, 10, 1495
6, 79, 1366
-14, 83, 1185
-14, 101, 1034
-14, 101, 1034
-18, 148, 895
-1, 212, 683
15, 236, 541
2, 213, 502
2, 213, 502
-35, 175, 458
-67, 174, 368
-77, 182, 306
-,-,-
29, -29, 1471
-70, -242, 1551
-149, -152, 1725
-71, -16, 1606
-23, 39, 1497
-21, 23, 1421
-60, -6, 1340
-60, -6, 1340
-47, 43, 1297
-51, 28, 1219
-91, -27, 1108
-97, 5, 1005
-97, 5, 1005
-92, 61, 861
-92, 117, 676
-111, 176, 544
-91, 238, 406
-71, 252, 349
-,-,-
66, 60, 872
32, -64, 1022
-3, -79, 1266
-4, -12, 1562
-86, -73, 1722
-86, -73, 1722
-110, -253, 1884
-83, -350, 1916
-10, -324, 1794
25, -256, 1544
54, -146, 1377
-9, -122, 1286
-44, -93, 1128
-18, -41, 994
-18, -41, 994
-13, 16, 827
-19, 82, 683
-16, 119, 535
-16, 142, 383
-16, 142, 383
-35, 188, 254
-40, 223, 245
-,-,-
116, 228, 971
71, -9, 1069
-54, -207, 1216
-26, -121, 1506
-93, -74, 1654
-152, -43, 1803
-145, -184, 1887
-117, -243, 1774
-96, -241, 1624
-96, -241, 1624
-23, -112, 1381
-50, -39, 1223
-75, 17, 1118
-76, 45, 979
-68, 70, 830
-68, 70, 672
-32, 146, 672
-27, 195, 535
-38, 182, 482
-48, 178, 470
-40, 174, 422
-40, 174, 422
-52, 105, 402
-109, 44, 428
-109, 58, 431
-,-,-
-108, -31, 1089
-96, 39, 1150
-55, 58, 1311
-55, 58, 1311
-93, 4, 1401
-80, -27, 1628
-109, -314, 1930
-59, -361, 1926
5, -282, 1748
21, -196, 1534
38, -100, 1302
38, -100, 1302
-32, -102, 1200
-50, -85, 1181
-63, -42, 1064
9, 47, 756
45, 112, 554
45, 112, 554
29, 158, 454
-4, 210, 354
2, 276, 230
2, 276, 230
-24, 229, 131
-,-,-
-407, -373, 1902
-290, -201, 1528
-151, 78, 1562
-128, -14, 1424
-66, -102, 1298
-4, -73, 1072
42, 35, 719
42, 35, 719
117, 190, 371
105, 277, 189
97, 327, 85
35, 350, 49
35, 350, 49
8, 293, 93
-34, 190, 191
-34, 190, 191
-46, 112, 315
-92, 11, 367
-,-,-
-50, -163, 1147
-158, -44, 1499
-124, 34, 1668
-124, 34, 1668
-181, -58, 1767
-141, -40, 1746
-124, -79, 1632
-61, -75, 1517
-36, -87, 1335
-11, -22, 1291
-48, -63, 1268
-18, -23, 1028
-18, -23, 1028
27, 20, 785
61, 100, 591
71, 185, 435
26, 229, 332
26, 229, 332
-41, 263, 258
-,-,-
-468, -417, 1825
-380, -303, 1980
-325, -270, 1779
-325, -270, 1779
-58, -26, 1570
43, 4, 1454
42, -64, 1248
59, -28, 1021
158, 107, 749
106, 89, 663
106, 89, 663
27, 100, 689
44, 95, 590
50, 97, 396
50, 97, 396
54, 147, 322
48, 139, 313
48, 139, 313
-9, 104, 322
-20, 86, 309
-54, 77, 303
-,-,-
-134, 11, 1375
-157, -17, 1697
-295, -116, 1975
-239, -41, 1935
-239, -41, 1935
-140, -7, 1715
-74, 58, 1500
-45, 55, 1310
-2, 50, 1111
39, 13, 903
39, 13, 903
67, 35, 736
40, 150, 710
45, 216, 581
45, 216, 581
54, 165, 359
29, 190, 245
-18, 188, 247
-18, 188, 247
-85, 106, 250
-135, 57, 278
-,-,-
-13, 78, 1248
-101, 0, 1383
-189, -128, 1873
-265, -357, 1998
-178, -382, 1960
-92, -270, 1639
-48, -65, 1377
-59, 12, 1251
-59, 12, 1251
-81, -84, 1151
-33, -74, 897
31, 0, 680
54, 0, 539
54, 0, 539
62, 28, 442
81, 47, 292
81, 47, 292
-,-,-
-61, 27, 1468
-209, -86, 1720
-120, -168, 1876
-60, -178, 1892
-57, -179, 1730
-34, -103, 1568
-31, -82, 1363
-31, -82, 1363
-28, -113, 1274
-46, -109, 1126
0, -27, 892
45, 66, 651
50, 96, 432
50, 96, 432
47, 179, 317
67, 256, 129
89, 234, 43
89, 234, 43
-16, 182, 82
-,-,-
-266, -4, 1243
-198, 53, 1510
-128, -68, 1455
-110, -148, 1558
-96, -128, 1694
-109, -133, 1619
-44, -58, 1447
-44, -58, 1447
-22, -39, 1254
-25, -25, 1112
-33, 20, 1065
-59, 17, 979
-47, 74, 878
-47, 74, 878
-48, 88, 778
-41, 92, 720
-30, 113, 578
-30, 113, 578
-11, 145, 484
-34, 167, 425
-,-,-
-227, -163, 1264
-193, -109, 1310
-98, 52, 1303
-98, 52, 1303
-81, -10, 1330
-46, -153, 1593
-54, -275, 1701
-11, -231, 1604
17, -173, 1403
42, -104, 1242
10, -98, 1217
10, -98, 1217
8, -122, 1177
-2, -123, 1000
-39, -58, 841
-14, 21, 738
-20, 87, 618
-20, 87, 618
-27, 113, 506
-23, 159, 339
-25, 208, 210
-,-,-
-206, -79, 1281
-46, 13, 1229
13, 43, 1307
54, 20, 1344
53, -70, 1299
53, -70, 1299
-30, -23, 1425
-102, -14, 1658
-97, -75, 1533
-73, -101, 1401
-57, -118, 1413
-61, -154, 1399
-45, -103, 1211
-10, -73, 1046
-24, -14, 883
-24, -14, 883
-11, 53, 773
-1, 84, 615
-13, 147, 489
-13, 147, 489
-10, 195, 391
-,-,-
-93, -24, 1372
-93, -24, 1372
-96, -33, 1496
-81, -54, 1451
-107, -59, 1521
-66, 28, 1687
-91, -5, 1633
-92, -12, 1513
-92, -12, 1513
-87, -51, 1339
-89, -1, 1165
-56, 48, 1013
-42, 70, 905
-57, 105, 776
-57, 105, 776
-17, 194, 518
-,-,-
-122, -162, 1051
-3, 11, 1268
-19, 69, 1487
-19, 69, 1487
-56, -12, 1669
-92, -80, 1678
-75, -109, 1631
-95, -126, 1559
-77, -61, 1455
-75, 0, 1288
-75, 0, 1288
-61, 79, 1137
-55, 92, 976
-25, 144, 851
4, 173, 735
4, 173, 735
-46, 162, 631
-44, 177, 520
-,-,-
-5, -4, 1131
-100, -87, 1167
-100, -87, 1167
-241, -82, 1458
-244, -55, 1757
-262, -162, 1709
-207, -85, 1621
-148, -119, 1471
-139, -144, 1365
-139, -134, 1328
-144, -122, 1237
-140, -23, 1081
-105, 12, 936
-64, 53, 804
-55, 90, 711
-55, 90, 711
-47, 124, 586
-36, 140, 438
-34, 184, 313
-46, 218, 283
-,-,-
-35, 137, 963
-35, 137, 963
33, 128, 1140
-56, -71, 1096
-30, -46, 1324
-139, -191, 1502
-166, -373, 1743
-250, -612, 1975
-204, -671, 1987
-110, -584, 1751
-21, -384, 1407
12, -203, 1145
-11, -143, 996
-11, -143, 996
-21, -90, 856
-33, -3, 707
-12, 79, 482
-37, 188, 333
-37, 188, 333
-46, 298, 394
-53, 297, 333
-50, 297, 237
-,-,-
-161, -149, 1338
-172, -83, 1458
-150, -44, 1532
-137, -70, 1502
-137, -70, 1502
-117, -57, 1422
-89, -43, 1336
-73, -57, 1285
-52, -47, 1203
-13, -25, 1086
9, 10, 924
9, 10, 924
43, 81, 854
52, 138, 777
51, 184, 660
51, 184, 660
